电影解说,#genre#
鹿鼎记2之神龙教,https://hnzy.bfvvs.com/play/1aKvlxeQ/index.m3u8
雌雄双辣,https://hnzy.bfvvs.com/play/QeZVR6ep/index.m3u8
九品芝麻官,https://alimov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTIyMTJfNDAzMDAxOTlfNjM2NjgxODA5MTBfMF8z_b_B6a0bcfcdbdaac183fa7dcbcd3e11bcaf.mp4
鹿鼎记,https://hnzy.bfvvs.com/play/PdyrY6eQ/index.m3u8
逃学威龙,https://hnzy.bfvvs.com/play/YerYOWdO/index.m3u8
济公,https://hnzy.bfvvs.com/play/DbDZxyel/index.m3u8
师兄撞鬼,https://ukzy.ukubf4.com/20220407/VEDHd72z/index.m3u8
97家有喜事,https://ukzy.ukubf4.com/20220407/Ue4rNnif/index.m3u8
审死官,https://ukzy.ukubf4.com/20220407/OxgWrcNR/index.m3u8
风雨同路,https://s2.fsvod1.com/20220330/cNGUfzSe/index.m3u8
霹雳先锋,https://ukzy.ukubf4.com/20220408/RUBcjzKq/index.m3u8

虎牙直播,#genre#

//旧
新三国,http://mmitv.top/test/douyu.php?id=5908256
欢乐综艺,http://mmitv.top/test/douyu.php?id=131977
吃米滴虫,http://mmitv.top/test/douyu.php?id=315457
高分电影,http://mmitv.top/test/douyu.php?id=7254536
豆瓣高分,http://mmitv.top/test/douyu.php?id=8770422
漫威影院,http://mmitv.top/test/douyu.php?id=6140589
特辑电影,http://mmitv.top/test/douyu.php?id=3637778
粤语电影,http://mmitv.top/test/douyu.php?id=1226741
精彩电影,http://mmitv.top/test/douyu.php?id=9650887
喜剧电影,http://mmitv.top/test/douyu.php?id=323876
动作电影,http://mmitv.top/test/douyu.php?id=6763930
恐怖电影,http://mmitv.top/test/douyu.php?id=218859
恐怖鬼怪,http://mmitv.top/test/douyu.php?id=1165374
童年阴影,http://mmitv.top/test/douyu.php?id=2935323
惊悚电影,http://mmitv.top/test/douyu.php?id=96577
粤语电影,http://mmitv.top/test/douyu.php?id=6566671
华语影视,http://mmitv.top/test/douyu.php?id=3928
神乐影视,http://mmitv.top/test/douyu.php?id=85894
周末影院,http://mmitv.top/test/douyu.php?id=3637765
周末电影,http://mmitv.top/test/douyu.php?id=3637726
兔子影厅,http://mmitv.top/test/douyu.php?id=8985415
冰冰影厅,http://mmitv.top/test/douyu.php?id=74374
刀刀影院,http://mmitv.top/test/douyu.php?id=747764
奶虫影院,http://mmitv.top/test/douyu.php?id=263824
贝爷壹厅,http://mmitv.top/test/douyu.php?id=252802
贝爷贰厅,http://mmitv.top/test/douyu.php?id=4332
贝爷叁厅,http://mmitv.top/test/douyu.php?id=36337
凌儿影院,http://mmitv.top/test/douyu.php?id=1377142
云宝影院,http://mmitv.top/test/douyu.php?id=7305938
菜园小饼,http://mmitv.top/test/douyu.php?id=1735337
米娅影院,http://mmitv.top/test/douyu.php?id=6537888
橙記港剧,http://mmitv.top/test/douyu.php?id=4549169
大宝影视,http://mmitv.top/test/douyu.php?id=805235
蚂蚱影视,http://mmitv.top/test/douyu.php?id=6079455
怡寶影视,http://mmitv.top/test/douyu.php?id=434971
圆子影视,http://mmitv.top/test/douyu.php?id=6566658
贝贝影视,http://mmitv.top/test/douyu.php?id=431460
可乐影视,http://mmitv.top/test/douyu.php?id=20415
萌牛影视,http://mmitv.top/test/douyu.php?id=7494871
兔兔影视,http://mmitv.top/test/douyu.php?id=1504768
无双影视,http://mmitv.top/test/douyu.php?id=4870914
下饭神剧,http://mmitv.top/test/douyu.php?id=276200
古装神剧,http://mmitv.top/test/douyu.php?id=338759
晚湾影视,http://mmitv.top/test/douyu.php?id=9461178
酒染影视,http://mmitv.top/test/douyu.php?id=7550220
芊珏影视,http://mmitv.top/test/douyu.php?id=8814650
热门港剧,http://mmitv.top/test/douyu.php?id=5522351
盗墓剧集,http://mmitv.top/test/douyu.php?id=9292503
金庸武侠,http://mmitv.top/test/douyu.php?id=7644931
国产剧集,http://mmitv.top/test/douyu.php?id=8157860
国产剧场,http://mmitv.top/test/douyu.php?id=308752
爱情公寓,http://mmitv.top/test/douyu.php?id=2838296
经典剧集,http://mmitv.top/test/douyu.php?id=6863367
李卫当官,http://mmitv.top/test/douyu.php?id=7473576
龙门镖局,http://mmitv.top/test/douyu.php?id=9650860
雍正王朝,http://mmitv.top/test/douyu.php?id=4944033
雍正帝王,http://mmitv.top/test/douyu.php?id=9650836
隋唐演义,http://mmitv.top/test/douyu.php?id=7552568
大宋神探,http://mmitv.top/test/douyu.php?id=7784862
音乐欣赏,http://mmitv.top/test/douyu.php?id=3186217
舌尖美食,http://mmitv.top/test/douyu.php?id=9650849
篮球人物,http://mmitv.top/test/douyu.php?id=8434598
虎牙观景团,http://cfss.cc/cdn/hy/880219.flv
虎牙影院,http://cfss.cc/cdn/hy/11601968.flv
虎牙八点档,http://cfss.cc/cdn/hy/880261.flv
虎牙放映厅,http://cfss.cc/cdn/hy/11602077.flv
虎牙非凡之夜,http://cfss.cc/cdn/hy/880101.flv
香港喜剧,http://cfss.cc/cdn/hy/23865080.flv
止戈电影,http://cfss.cc/cdn/hy/19863777.flv
微微影视,http://cfss.cc/cdn/hy/24527617.flv
力哥影视,http://cfss.cc/cdn/hy/23419131.flv
荒野求生,http://cfss.cc/cdn/hy/24766781.flv
荒野达人,http://cfss.cc/cdn/hy/11352975.flv
枫哥影视,http://cfss.cc/cdn/hy/25007621.flv
爆裂电影,http://cfss.cc/cdn/hy/25013725.flv
S哥影视,http://cfss.cc/cdn/hy/24720260.flv
小冉看电影,http://cfss.cc/cdn/hy/17341907.flv
S哥影视,http://cfss.cc/cdn/hy/16135154.flv
浮生没有若梦,http://cfss.cc/cdn/hy/11601986.flv
苦瓜老姨,http://cfss.cc/cdn/hy/11342429.flv
粉娘,http://cfss.cc/cdn/hy/11601978.flv
呆萌小岳岳,http://cfss.cc/cdn/hy/11342398.flv
我叫山鸡哥,http://cfss.cc/cdn/hy/23734246.flv
椿湫M,http://cfss.cc/cdn/hy/27288819.flv
堆堆港剧日记,http://cfss.cc/cdn/hy/23903130.flv
Yummy,http://cfss.cc/cdn/hy/11336587.flv
老王夸我帅,http://cfss.cc/cdn/hy/11352964.flv
蓶1淳爷,http://cfss.cc/cdn/hy/11336719.flv
Mr-傀儡,http://cfss.cc/cdn/hy/11352936.flv
学妹爱学长,http://cfss.cc/cdn/hy/11352886.flv
嘤嘤嘤,http://cfss.cc/cdn/hy/11336579.flv
核桃姐姐,http://cfss.cc/cdn/hy/11342390.flv
树袋熊小九九,http://cfss.cc/cdn/hy/11282233.flv
一只大懒虫,http://cfss.cc/cdn/hy/11279251.flv
逗比宝宝,http://cfss.cc/cdn/hy/11342427.flv
偷心大盗龙宝,http://cfss.cc/cdn/hy/11342386.flv
全优少年,http://cfss.cc/cdn/hy/11602081.flv
四大裁子之首,http://cfss.cc/cdn/hy/11602058.flv
萌新司机,http://cfss.cc/cdn/hy/11352881.flv
柠檬树下你和我,http://cfss.cc/cdn/hy/11352892.flv
瞬间爆炸,http://cfss.cc/cdn/hy/11352960.flv
北岛的诗,http://cfss.cc/cdn/hy/11336591.flv
杀马特死神,http://cfss.cc/cdn/hy/11352875.flv
7喜先生,http://cfss.cc/cdn/hy/11342421.flv

//肥羊20240220
新三国,https://www.goodiptv.club/douyu/5908256
欢乐综艺,https://www.goodiptv.club/douyu/131977
吃米滴虫,https://www.goodiptv.club/douyu/315457
高分电影,https://www.goodiptv.club/douyu/7254536
豆瓣高分,https://www.goodiptv.club/douyu/8770422
漫威影院,https://www.goodiptv.club/douyu/6140589
特辑电影,https://www.goodiptv.club/douyu/3637778
粤语电影,https://www.goodiptv.club/douyu/1226741
精彩电影,https://www.goodiptv.club/douyu/9650887
喜剧电影,https://www.goodiptv.club/douyu/323876
动作电影,https://www.goodiptv.club/douyu/6763930
恐怖电影,https://www.goodiptv.club/douyu/218859
恐怖鬼怪,https://www.goodiptv.club/douyu/1165374
童年阴影,https://www.goodiptv.club/douyu/2935323
惊悚电影,https://www.goodiptv.club/douyu/96577
粤语电影,https://www.goodiptv.club/douyu/6566671
华语影视,https://www.goodiptv.club/douyu/3928
神乐影视,https://www.goodiptv.club/douyu/85894
周末影院,https://www.goodiptv.club/douyu/3637765
周末电影,https://www.goodiptv.club/douyu/3637726
兔子影厅,https://www.goodiptv.club/douyu/8985415
冰冰影厅,https://www.goodiptv.club/douyu/74374
刀刀影院,https://www.goodiptv.club/douyu/747764
奶虫影院,https://www.goodiptv.club/douyu/263824
贝爷壹厅,https://www.goodiptv.club/douyu/252802
贝爷贰厅,https://www.goodiptv.club/douyu/4332
贝爷叁厅,https://www.goodiptv.club/douyu/36337
凌儿影院,https://www.goodiptv.club/douyu/1377142
云宝影院,https://www.goodiptv.club/douyu/7305938
菜园小饼,https://www.goodiptv.club/douyu/1735337
米娅影院,https://www.goodiptv.club/douyu/6537888
橙記港剧,https://www.goodiptv.club/douyu/4549169
大宝影视,https://www.goodiptv.club/douyu/805235
蚂蚱影视,https://www.goodiptv.club/douyu/6079455
怡寶影视,https://www.goodiptv.club/douyu/434971
圆子影视,https://www.goodiptv.club/douyu/6566658
贝贝影视,https://www.goodiptv.club/douyu/431460
可乐影视,https://www.goodiptv.club/douyu/20415
萌牛影视,https://www.goodiptv.club/douyu/7494871
兔兔影视,https://www.goodiptv.club/douyu/1504768
无双影视,https://www.goodiptv.club/douyu/4870914
下饭神剧,https://www.goodiptv.club/douyu/276200
古装神剧,https://www.goodiptv.club/douyu/338759
晚湾影视,https://www.goodiptv.club/douyu/9461178
酒染影视,https://www.goodiptv.club/douyu/7550220
芊珏影视,https://www.goodiptv.club/douyu/8814650
热门港剧,https://www.goodiptv.club/douyu/5522351
盗墓剧集,https://www.goodiptv.club/douyu/9292503
金庸武侠,https://www.goodiptv.club/douyu/7644931
国产剧集,https://www.goodiptv.club/douyu/8157860
国产剧场,https://www.goodiptv.club/douyu/308752
爱情公寓,https://www.goodiptv.club/douyu/2838296
经典剧集,https://www.goodiptv.club/douyu/6863367
李卫当官,https://www.goodiptv.club/douyu/7473576
龙门镖局,https://www.goodiptv.club/douyu/9650860
雍正王朝,https://www.goodiptv.club/douyu/4944033
雍正帝王,https://www.goodiptv.club/douyu/9650836
隋唐演义,https://www.goodiptv.club/douyu/7552568
大宋神探,https://www.goodiptv.club/douyu/7784862
音乐欣赏,https://www.goodiptv.club/douyu/3186217
舌尖美食,https://www.goodiptv.club/douyu/9650849
篮球人物,https://www.goodiptv.club/douyu/8434598
虎牙观景团,https://www.goodiptv.club/douyu/880219
虎牙影院,https://www.goodiptv.club/douyu/11601968
虎牙八点档,https://www.goodiptv.club/douyu/880261
虎牙放映厅,https://www.goodiptv.club/douyu/11602077
虎牙非凡之夜,https://www.goodiptv.club/douyu/880101
香港喜剧,https://www.goodiptv.club/douyu/23865080
止戈电影,https://www.goodiptv.club/douyu/19863777
微微影视,https://www.goodiptv.club/douyu/24527617
力哥影视,https://www.goodiptv.club/douyu/23419131
荒野求生,https://www.goodiptv.club/douyu/24766781
荒野达人,https://www.goodiptv.club/douyu/11352975
枫哥影视,https://www.goodiptv.club/douyu/25007621
爆裂电影,https://www.goodiptv.club/douyu/25013725
S哥影视,https://www.goodiptv.club/douyu/24720260
小冉看电影,https://www.goodiptv.club/douyu/17341907
S哥影视,https://www.goodiptv.club/douyu/16135154
浮生没有若梦,https://www.goodiptv.club/douyu/11601986
苦瓜老姨,https://www.goodiptv.club/douyu/11342429
粉娘,https://www.goodiptv.club/douyu/11601978
呆萌小岳岳,https://www.goodiptv.club/douyu/11342398
我叫山鸡哥,https://www.goodiptv.club/douyu/23734246
椿湫M,https://www.goodiptv.club/douyu/27288819
堆堆港剧日记,https://www.goodiptv.club/douyu/23903130
Yummy,https://www.goodiptv.club/douyu/11336587
老王夸我帅,https://www.goodiptv.club/douyu/11352964
蓶1淳爷,https://www.goodiptv.club/douyu/11336719
Mr-傀儡,https://www.goodiptv.club/douyu/11352936
学妹爱学长,https://www.goodiptv.club/douyu/11352886
嘤嘤嘤,https://www.goodiptv.club/douyu/11336579
核桃姐姐,https://www.goodiptv.club/douyu/11342390
树袋熊小九九,https://www.goodiptv.club/douyu/11282233
一只大懒虫,https://www.goodiptv.club/douyu/11279251
逗比宝宝,https://www.goodiptv.club/douyu/11342427
偷心大盗龙宝,https://www.goodiptv.club/douyu/11342386
全优少年,https://www.goodiptv.club/douyu/11602081
四大裁子之首,https://www.goodiptv.club/douyu/11602058
萌新司机,https://www.goodiptv.club/douyu/11352881
柠檬树下你和我,https://www.goodiptv.club/douyu/11352892
瞬间爆炸,https://www.goodiptv.club/douyu/11352960
北岛的诗,https://www.goodiptv.club/douyu/11336591
杀马特死神,https://www.goodiptv.club/douyu/11352875
7喜先生,https://www.goodiptv.club/douyu/11342421

新闻频道,#genre#
无线新闻,http://ali.hlspull.yximgs.com/live/twlivefhwzpthlzzszszzbvdlzdmnbzhdhyzyztvbwxxw.flv
TVBS新闻,http://ali.hlspull.yximgs.com/live/twlivezozwhzxozhzzzlfhzlzszcnxzfvbhzdzwzfzzdsswvtvbsxw.flv
民视新闻,http://ali.hlspull.yximgs.com/live/twlivecnbvzfhdzuzzvcbnzftuzscxzfzezyhzzvzfmsxw.flv
中视新闻,http://ali.hlspull.yximgs.com/live/twlivepnvzydstudzbszcvbfzzzszfzszwetymzldhduzocnzsxw.flv
台视新闻,http://ali.hlspull.yximgs.com/live/twlivenczztzzudtzlzcvbcvntzzzsfwetzfvcbcxvdzbzfflvcztsxw.flv
寭宇新闻,http://ali.hlspull.yximgs.com/live/twlivephxehmffzuxcxzvezezyhmnzzxzzhzdhnzbnxfdzfhyxw.flv
中天新闻,http://ali.hlspull.yximgs.com/live/twlivepzztvvzzzyzuuzzfvbscvzdztwzfszzszzzcvuyzemzeztxw.flv
年代新闻,http://ali.hlspull.yximgs.com/live/twliveozevdyscvbudlozlnsfzewtzudvbbzxfznzlvczdzdnzxw.flv
东森新闻,http://ali.hlspull.yximgs.com/live/twlivemhzttuzzcvbyzuozdzzezywefzzfbxfbxxvbzzzlzzhzsxw.flv
三立inews,http://ali.hlspull.yximgs.com/live/twlivehmcyoywzzubzdfzfvchtzuzxczxvcbszfsdxcbmzsllivexw.flv
非凡新闻,http://ali.hlspull.yximgs.com/live/twlivesztnfzzozdcbfcxvzfuuzzwezzzszyuhhdzszhzynffxw.flv
壹新闻,http://ali.hlspull.yximgs.com/live/twlivemzfoyzvzsdvbnweztzuzzxzcvfzzszfhfzddzzlhtbchyxw.flv
镜新闻,http://ali.hlspull.yximgs.com/live/twliveexcvzzocvuozxucfdexzpzzyxchvlzxzfezhcelethzzdxw.flv
LIVE三立,http://ali.hlspull.yximgs.com/live/twlivehmcyoywzzubzfdzfvchtcbszzzvfzhncvndvbsxcbmzsllive.flv
动物星球,http://ali.hlspull.yximgs.com/live/twlivexcvbpzyhvzcvnzzsfzvbhfhczhbnzszbcvzfdvzsfcbzbnzzwxz.flv



测试台,#genre#
龙华电影,http://ali.hlspull.yximgs.com/live/twlivezpxnmzfhzuowezczxhvzlfzffzdwpoehcopvdzozzfxwzy.flv
龙华戏剧,http://ali.hlspull.yximgs.com/live/twlivezezcxlvofbzbvnzzsfzvbhslcfvxcvzszbcvzfdvzsfcbzbnztyzd.flv
龙华洋片,http://ali.hlspull.yximgs.com/live/twlivezezcxlvofbzbvbzzzfzvzhslcfvxcvxszbcvzfdvsfcbzbnztyxty.flv
东森戏剧,http://ali.hlspull.yximgs.com/live/twliveyvzozmfdycvbzcxlzdzfxdcvnzvdwspzcophzfvztycxzpzzmendsxd.flv
天映频道(粤语),http://ali.hlspull.yximgs.com/live/twlivezezcxlvofbzbvnzzsfzvbhfhcvxcvzszbcvzfdvzsfcbzbnztypz.flv
天映频道(国语),http://ali.hlspull.yximgs.com/live/twlivevcnydszfzsetzzfcvbcdtszzfvxcvsznmbnlzzhzznmyhszzftydz.flv
Thrill,http://ali.hlspull.yximgs.com/live/twliveecvzwezzosvozzzszzzdezfzxzuczshvzcszzfcztchplzy.flv
华艺综合,http://ali.hlspull.yximgs.com/live/twlivesfbxcvzsfzdhnfcvbsxzdnzsvmbnfzuzfdhyuzmzbvnzslhdz.flv
ELTA影剧,http://ali.hlspull.yximgs.com/live/twlivesfbxcvzsfzdhnfcvbsxzdnzsvmvbszzzfdhyuzmzbvnzslhxd.flv
东森影片,http://ali.hlspull.yximgs.com/live/twlivezowdxnzltdzhecvxczzezzezyhzdyduozuomdfzhzzzdzszy.flv
东森洋片,http://ali.hlspull.yximgs.com/live/twlivezmzptdzzxfzwetzvbzstzzzsutyhdzhflzzfhfhyzwzsyp.flv
龙祥时代,http://ali.hlspull.yximgs.com/live/twlivemzloehzbzzzpvboydetzewszhthzyuzfzwetyzzzhflxsz.flv
AXN,http://ali.hlspull.yximgs.com/live/twlivezezcxlvofbzbvbzzzfzvzhslcfybzssxszbczcfdvsfcbzbnztyzxn.flv
探索频道,http://ali.hlspull.yximgs.com/live/twlivezezcxlvofbzbvnzzsfzvbhfhcvbcvzfdvbnzczzszzzezztspz.flv
好莱坞电影,http://ali.hlspull.yximgs.com/live/twlivezmpzzwdeyzszzczvszfzlzvzfhzuezdfzhzwzlzcmbhlwzy.flv
CINEMAX,http://ali.hlspull.yximgs.com/live/twlivezezcxlvofbzbvbzzzbvyvblcfybzxdbczcfdvsfcbzbnztcznemzx.flv
凤凰卫视,http://ali.hlspull.yximgs.com/live/twlivetvzzpcpvuezlzydzzyfzoxvchzwhzwdozzzhzzlszhbzfhzw.flv
凤凰资讯,http://ali.hlspull.yximgs.com/live/twlivetvzzpcpdvuezlzyzzyfzoxvchzwhzwozzzhdzzlszhbzfhzx.flv
TVB-J2,http://ali.hlspull.yximgs.com/live/twlivefhwohdpthzyfiplhdftuzfbvdimhdznbzszbcvxzfzsehbvbztvbd2.flv
TVB-翡翠,http://ali.hlspull.yximgs.com/live/twlivefhwwzpthzyztzzzxcxbfhzzfzvhdtzdvbtvzszxzfszzcvbctvbfc.flv
TVB-明珠,http://ali.hlspull.yximgs.com/live/twlivetcfzhvdzzxcodwoetzmncthvbstyreyhbnnvbdzzwthzyztvbmz.flv
TVB-星河,http://ali.hlspull.yximgs.com/live/twlivezzmzptvzszzwxnhzzwzztzzztyfzszzszcfzxfzwmxzdtvbxh.flv
TVB-无线新闻,http://ali.hlspull.yximgs.com/live/twlivefhwzpthlzzszszzbvdlzdmnbzhdhyzyztvbwxxw.flv
TVB-财体资讯A,http://ali.hlspull.yximgs.com/live/twlivefhwylwpthzyzzfzxvzlmnduhyzmtvbwxcd.flv
TVB-财体资讯B,http://ali.hlspull.yximgs.com/live/twlivefhwohdpthfgfbvcfghzyfzszbcvxzvbxzsfzfzsehbvbztvbd5.flv
Viu TV,http://ali.hlspull.yximgs.com/live/twlivefhtzznzzdldzluzobnmzzhnbbmdzlpthzyzvzutv.flv
Viu 6,http://ali.hlspull.yximgs.com/live/twlivefhwzptdzbehztyhbvhfzcvszzfyztvzutvszx.flv
RTHK31,http://ali.hlspull.yximgs.com/live/twlivehpzdthpthcvhnzuzulsfzhcvbzuyhbnzyzthz31.flv
RTHK32,http://ali.hlspull.yximgs.com/live/twlivezpzzecxvzzuszfzzfdhnbthzzszfwdtncyzthz32.flv
HOY资讯,http://ali.hlspull.yximgs.com/live/twlivezezcxlvofbncvshhzszcvndfncvbdzpeyzhxchzszzhzezzzyxxw.flv
澳门莲花,http://ali.hlspull.yximgs.com/live/twlivezezcxlvofbncvshhzszcvndcbvdbneyzhxchzzhbnzzhzezzmlh.flv
民视,http://ali.hlspull.yximgs.com/live/twlivephzwfpzwvnzfdlsetfzzzzszsftewzhvcbzzfdzuolzbms.flv
中视,http://ali.hlspull.yximgs.com/live/twlivezphfwnmfdczfxcvhzzwzfbfzdyuzznmfcbsfzeztyhsdzs.flv
华视,http://ali.hlspull.yximgs.com/live/twlivepdymvcznzzzcvbcvbztyzzzffcfzvzftozzbvczfednhs.flv
台视,http://ali.hlspull.yximgs.com/live/twliveptezfsxlvczdewzzzpszfvvxczzzpfossvbxcfzztzvxzhlts.flv
TVBS,http://ali.hlspull.yximgs.com/live/twlivezpzovdxzozfdezodszxcvlzzfvhnzlzzzobzzzsvhzchtvbs.flv

体育频道,#genre#
CCTV-5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-5,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV-5,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000004794&livemode=1&stbId=3
CCTV-5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV-5+,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8
CCTV-5+,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000020505&livemode=1&stbId=3
CCTV-风云足球,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226984/index.m3u8
CCTV-央视台球,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226956/index.m3u8
纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8
纬来体育,http://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130
ELEVEN体育1台,http://ali.hlspull.yximgs.com/live/twlivezzozzxcvyhzszhtezwfhfvzzdvbdzszzzhzlzszvcelevend.flv
